897,2,764.100281,298.311432,69.561279,213.158630,-1.000000,-1.000000,-1.000000,-1.000000
905,2,765.376282,309.829773,67.661255,200.800476,-1.000000,-1.000000,-1.000000,-1.000000
897,8,428.185333,38.195343,54.908630,180.390656,-1.000000,-1.000000,-1.000000,-1.000000
905,8,431.055756,53.689873,47.407959,160.568855,-1.000000,-1.000000,-1.000000,-1.000000
897,9,683.723999,317.885864,48.971802,144.885986,-1.000000,-1.000000,-1.000000,-1.000000
905,9,683.661255,314.496796,50.337891,149.344910,-1.000000,-1.000000,-1.000000,-1.000000
897,11,328.818909,131.643951,54.663452,176.512512,-1.000000,-1.000000,-1.000000,-1.000000
905,11,326.489227,125.200714,57.453674,174.921906,-1.000000,-1.000000,-1.000000,-1.000000
897,12,754.760254,666.462280,80.662842,225.261108,-1.000000,-1.000000,-1.000000,-1.000000
905,12,750.079834,661.374695,90.329590,241.291870,-1.000000,-1.000000,-1.000000,-1.000000
897,23,1382.064575,607.116211,89.204834,233.033569,-1.000000,-1.000000,-1.000000,-1.000000
905,23,1387.787842,609.154541,85.944580,237.004639,-1.000000,-1.000000,-1.000000,-1.000000
897,24,1355.020874,-35.688145,53.781738,150.910160,-1.000000,-1.000000,-1.000000,-1.000000
905,24,1351.708130,-35.192520,49.569580,146.648590,-1.000000,-1.000000,-1.000000,-1.000000
897,25,616.527588,782.645691,82.601318,253.731995,-1.000000,-1.000000,-1.000000,-1.000000
905,25,627.444641,784.838867,67.374023,242.948975,-1.000000,-1.000000,-1.000000,-1.000000
897,39,543.345947,-25.383564,56.123169,154.273289,-1.000000,-1.000000,-1.000000,-1.000000
905,39,544.863403,-19.270908,54.459961,150.586948,-1.000000,-1.000000,-1.000000,-1.000000
897,53,1214.926025,13.338173,52.757324,147.755730,-1.000000,-1.000000,-1.000000,-1.000000
905,53,1229.042480,6.229797,52.390869,154.948700,-1.000000,-1.000000,-1.000000,-1.000000
897,60,219.684540,117.877983,57.409607,180.286629,-1.000000,-1.000000,-1.000000,-1.000000
905,60,216.676254,118.061424,55.267838,186.243050,-1.000000,-1.000000,-1.000000,-1.000000
897,76,1175.446777,936.483582,103.561523,272.692566,-1.000000,-1.000000,-1.000000,-1.000000
905,76,1183.217163,947.816772,99.936279,307.944092,-1.000000,-1.000000,-1.000000,-1.000000
897,106,747.458862,17.803024,55.182495,162.936096,-1.000000,-1.000000,-1.000000,-1.000000
905,106,751.465027,20.672081,48.509399,156.481392,-1.000000,-1.000000,-1.000000,-1.000000
897,133,163.488876,384.519012,71.192291,198.998077,-1.000000,-1.000000,-1.000000,-1.000000
905,133,161.129776,392.966766,69.239227,200.136017,-1.000000,-1.000000,-1.000000,-1.000000
897,155,225.200699,384.130707,57.684921,185.274567,-1.000000,-1.000000,-1.000000,-1.000000
905,155,227.194031,379.096924,66.813782,196.062195,-1.000000,-1.000000,-1.000000,-1.000000
897,161,1313.510620,711.994690,79.242920,235.796631,-1.000000,-1.000000,-1.000000,-1.000000
905,161,1300.717529,680.580566,86.322510,248.922119,-1.000000,-1.000000,-1.000000,-1.000000
897,238,263.699677,148.326157,46.148193,160.548355,-1.000000,-1.000000,-1.000000,-1.000000
905,238,262.620056,146.036469,49.552612,164.175201,-1.000000,-1.000000,-1.000000,-1.000000
897,252,345.138672,58.298485,49.908081,167.229103,-1.000000,-1.000000,-1.000000,-1.000000
905,252,347.548065,82.898422,51.845825,172.489990,-1.000000,-1.000000,-1.000000,-1.000000
897,343,390.571991,264.870178,62.656616,186.444519,-1.000000,-1.000000,-1.000000,-1.000000
905,343,379.639435,275.847321,62.277588,179.829712,-1.000000,-1.000000,-1.000000,-1.000000
897,350,1802.403564,524.312988,79.250488,200.586670,-1.000000,-1.000000,-1.000000,-1.000000
905,350,1816.560913,539.140625,71.483643,206.556885,-1.000000,-1.000000,-1.000000,-1.000000
897,356,1884.181763,472.098328,87.215332,263.237549,-1.000000,-1.000000,-1.000000,-1.000000
897,367,455.111511,266.519897,55.276550,179.110962,-1.000000,-1.000000,-1.000000,-1.000000
905,367,442.474762,266.810669,58.495544,178.957031,-1.000000,-1.000000,-1.000000,-1.000000
897,388,969.870911,629.973511,74.167664,227.470215,-1.000000,-1.000000,-1.000000,-1.000000
905,388,975.354431,652.270813,70.878601,229.597534,-1.000000,-1.000000,-1.000000,-1.000000
897,392,1728.636230,341.320190,76.544189,219.510132,-1.000000,-1.000000,-1.000000,-1.000000
905,392,1737.971558,355.461395,83.166748,194.510590,-1.000000,-1.000000,-1.000000,-1.000000
897,396,946.329224,221.448212,66.130371,199.570801,-1.000000,-1.000000,-1.000000,-1.000000
905,396,947.269043,236.471725,67.245483,198.908890,-1.000000,-1.000000,-1.000000,-1.000000
897,409,885.175293,237.103455,60.007568,188.771301,-1.000000,-1.000000,-1.000000,-1.000000
905,409,881.109497,250.872772,63.330811,184.063538,-1.000000,-1.000000,-1.000000,-1.000000
897,411,1026.000000,235.999985,72.300049,184.099991,-1.000000,-1.000000,-1.000000,-1.000000
905,411,1019.807312,247.628815,68.823181,199.185852,-1.000000,-1.000000,-1.000000,-1.000000
897,428,1008.827637,316.967590,64.966553,191.502197,-1.000000,-1.000000,-1.000000,-1.000000
905,428,989.356934,314.889709,77.332275,206.435425,-1.000000,-1.000000,-1.000000,-1.000000
897,436,926.461731,521.645691,73.241333,235.748291,-1.000000,-1.000000,-1.000000,-1.000000
905,436,915.110779,547.366821,75.825073,235.017456,-1.000000,-1.000000,-1.000000,-1.000000
897,455,1775.421753,218.861938,65.207275,180.448730,-1.000000,-1.000000,-1.000000,-1.000000
905,455,1787.635498,229.386276,63.224854,189.609146,-1.000000,-1.000000,-1.000000,-1.000000
897,464,423.510010,790.675049,94.473389,262.244507,-1.000000,-1.000000,-1.000000,-1.000000
905,464,415.249268,802.165649,90.831238,277.276855,-1.000000,-1.000000,-1.000000,-1.000000
897,468,1282.148682,639.058777,83.498291,256.987549,-1.000000,-1.000000,-1.000000,-1.000000
905,468,1287.586707,635.610394,79.972412,245.372180,-1.000000,-1.000000,-1.000000,-1.000000
897,491,383.500427,683.802185,84.875854,254.879272,-1.000000,-1.000000,-1.000000,-1.000000
905,491,396.385742,708.203064,85.424438,245.621338,-1.000000,-1.000000,-1.000000,-1.000000
897,497,846.214294,547.737915,71.322998,215.813232,-1.000000,-1.000000,-1.000000,-1.000000
905,497,838.388855,552.666443,79.772095,227.581787,-1.000000,-1.000000,-1.000000,-1.000000
897,499,1459.459961,327.092590,64.163086,182.061829,-1.000000,-1.000000,-1.000000,-1.000000
905,499,1450.927124,317.507812,60.779541,191.048401,-1.000000,-1.000000,-1.000000,-1.000000
897,500,485.816681,49.989281,45.456390,144.787209,-1.000000,-1.000000,-1.000000,-1.000000
905,500,497.672638,55.550240,43.705170,129.219658,-1.000000,-1.000000,-1.000000,-1.000000
897,505,1480.611084,-15.975082,58.136475,167.662262,-1.000000,-1.000000,-1.000000,-1.000000
905,505,1475.788574,-23.222149,65.642822,169.175976,-1.000000,-1.000000,-1.000000,-1.000000
897,515,1150.118042,558.694763,74.805176,221.060791,-1.000000,-1.000000,-1.000000,-1.000000
905,515,1144.380859,554.051758,78.040283,213.318481,-1.000000,-1.000000,-1.000000,-1.000000
897,531,1074.780518,588.361145,78.778076,201.561035,-1.000000,-1.000000,-1.000000,-1.000000
905,531,1082.040894,579.699463,63.094482,183.365845,-1.000000,-1.000000,-1.000000,-1.000000
897,541,1621.479736,329.894592,64.422363,176.414551,-1.000000,-1.000000,-1.000000,-1.000000
905,541,1641.557129,340.720428,66.179688,180.320892,-1.000000,-1.000000,-1.000000,-1.000000
897,564,295.000000,51.999992,57.000000,179.299995,-1.000000,-1.000000,-1.000000,-1.000000
905,564,278.912262,36.678810,59.881470,182.483452,-1.000000,-1.000000,-1.000000,-1.000000
897,574,841.187622,6.190498,62.287109,176.818108,-1.000000,-1.000000,-1.000000,-1.000000
905,574,845.759827,11.452156,65.882812,176.458946,-1.000000,-1.000000,-1.000000,-1.000000
897,579,1604.053345,255.627533,55.916504,206.981079,-1.000000,-1.000000,-1.000000,-1.000000
905,579,1605.287964,267.044739,55.284424,181.709595,-1.000000,-1.000000,-1.000000,-1.000000
897,588,96.677200,681.525513,86.944366,240.178223,-1.000000,-1.000000,-1.000000,-1.000000
905,588,102.688385,660.434387,82.555969,254.392822,-1.000000,-1.000000,-1.000000,-1.000000
