1,1,1691.7,383.5,169.9,358.1,1
1,2,257.7,452,104.8,258.4,1
1,3,1292.9,461.5,71.1,198.8,1
1,4,1252.1,537.6,63.2,123.3,1
2,1,1684.4,389,171.2,355.4,1
2,2,260.4,454,106.2,260,1
2,3,1293.1,458,73.9,204.7,1
2,4,1254.8,521.8,60.5,140.2,0.928
3,1,1681.9,381.9,172.2,363,1
3,2,263.7,453.1,105.9,261.4,1
3,3,1296,457,74.7,205.9,1
4,1,1680,380.9,173.4,363.6,1
4,2,265.5,449,106.7,265,1
4,3,1299.7,457.3,73,205.6,1
5,2,266.6,449.5,106.7,265.4,1
5,1,1678.8,385.4,173,361.3,1
5,3,1300.5,455.9,74.8,207.1,1
6,1,1679.8,387,173.1,360.1,1
6,2,266.3,450.2,109.7,264.3,1
6,3,1301.5,455.8,76.7,206.7,1
3,4,1257.8,521.125,58.575,141.55,0.928
4,4,1260.8,520.45,56.65,142.9,0.928
5,4,1263.8,519.775,54.725,144.25,0.928
6,4,1266.8,519.1,52.8,142.9,0.787
7,1,1679.7,388.5,167,360.5,1
7,2,272.1,450.4,104.9,261.2,1
7,3,1304.6,454.5,77.6,205.5,1
7,4,1271,531.8,52.8,129.8,0.953
8,1,1680.5,390.2,166.1,360.3,1
8,2,273.2,446.7,104.8,266.2,1
8,3,1304.2,454.5,80.6,206,1
8,4,1275.3,533.5,53.1,129.2,0.994
9,1,1679.5,389.5,167.6,362.9,1
9,2,276,445.3,104.4,271.4,1
9,3,1306.1,454.8,80,204,1
9,4,1272.2,536.6,55,128.4,1
10,1,1677.7,384.6,167.1,366,1
10,3,1307,452.6,82.8,208.5,1
10,2,277.4,440.5,103.7,275.9,1
10,4,1273.3,535.5,57,127.8,1
11,1,1675.2,382.8,170.6,368.7,1
11,3,1308.7,450.3,85.3,212.5,1
11,4,1276,536.7,54.8,126.4,1
11,2,279.1,440.5,105.9,276.8,1
12,1,1671.9,383.8,170.5,369,1
12,4,1277.9,538.6,55.7,125.8,1
12,2,284.2,438.4,99.6,277.2,1
12,3,1309.3,452.8,85.7,207.8,1
12,5,1,246.6,182.5,653.7,0.596
13,1,1670.4,381.6,173.3,365.9,1
13,4,1280.1,538.6,56.8,126.1,1
13,3,1312.9,453.2,82.5,206.9,1
13,2,284.4,443,109,270.8,1
13,5,1,243.7,194.4,675.4,0.935
14,1,1666.8,377.4,177,375.5,1
14,2,286.8,441,107.4,269.1,1
14,4,1283.5,538.6,55,128.1,1
14,3,1316.1,451.9,79.8,208.9,1
14,5,1,238,206,696.5,0.936
15,1,1663.6,377.4,174.3,380.2,1
15,2,288.1,446.3,111.1,263.5,1
15,3,1317.3,453.3,79.7,207.3,1
15,4,1288.3,537.2,55,129.8,1
15,5,1,238.1,220.7,685.9,0.743
16,1,1659.8,376,178.6,380.4,1
16,2,291.2,447.3,110.2,262.9,1
16,3,1319.5,453.5,78,209.5,1
16,4,1291,535.1,53.2,132.9,1
16,5,1,244.9,224.7,691.3,0.932
17,1,1667.6,376.5,169.7,376.5,1
17,2,293,448.2,109.4,263,1
17,3,1322.1,453.9,75.8,208,1
17,4,1291.2,536.3,53,131.6,1
17,5,1,242.8,225.3,685.2,0.98
18,1,1658.3,381,177.8,378.3,1
18,2,301.2,448.9,100.9,261.4,1
18,3,1324.2,454.9,76,207.8,1
18,4,1292.2,536.1,54.7,130.8,1
18,5,1,224.3,225.4,707.1,0.997
19,1,1655.2,381.3,180.9,380.4,1
19,2,304.8,449.5,99.4,259.4,1
19,3,1325,454.5,76.8,209.8,1
19,4,1294,534.2,54.2,131.9,1
19,5,1,231.3,243,679.4,0.997
20,1,1642.4,373.2,188.4,387.7,1
20,2,309,448.7,100.1,259.7,1
20,4,1296.5,534.9,53.3,132.5,1
20,3,1327.8,455.1,74.1,209.3,1
20,5,1,227.1,264.4,703.2,0.998
21,1,1642,370.8,187,396.1,1
21,2,312.4,450.2,98.1,258.1,1
21,4,1296.9,536.1,53.2,130.4,1
21,3,1328.7,455.3,72.7,208,1
21,5,1,243.4,284.4,688.3,1
22,1,1641.7,371.5,184.3,395.2,1
22,4,1298.3,536.2,53.1,130.4,1
22,3,1328.1,456,73.4,207.5,1
22,2,314.5,454.6,95.7,255.9,1
22,5,1,231.9,293.7,693.3,1
23,1,1639.4,375.9,185.3,391.8,1
23,4,1298.8,536.7,56.5,130.4,1
23,3,1329.9,455.9,73.1,206.8,1
23,2,313.5,454,100.7,252.4,1
23,5,1,229.3,316,668.4,1
24,1,1636,377.1,187.8,389.8,1
24,2,312.9,450.2,100,258,1
24,4,1300.5,535.8,54.1,127.7,1
24,5,1,239.9,325,687.9,1
24,3,1329.7,456,75.4,206.3,1
25,1,1632.8,377.8,189.4,390.3,1
25,3,1330.2,454.7,75.5,209.9,1
25,5,1,231.3,349.2,666.8,1
25,4,1302.4,536.4,54,128.9,1
25,2,312.4,446.7,102.5,263.1,1
26,1,1628.3,381.7,190.2,390.9,1
26,5,1,242.5,358,676.8,1
26,4,1301.6,535,56.4,132.5,1
26,3,1330.4,454.7,74.6,206.7,1
26,2,323.5,426.1,90.9,285.7,0.651
27,1,1628.2,383.7,188.7,389,1
27,5,8,232.8,344.7,694.3,1
27,4,1301.9,535.1,56.8,132.1,1
27,3,1330.2,454.4,75.1,206.5,1
27,2,317.7,427.8,98.3,285.2,0.912
27,6,1832.2,323.1,88.8,453.9,0.511
28,1,1637.1,376.7,173.2,391.3,1
28,4,1304.2,536.9,54.7,128.2,1
28,5,18.5,238.6,356.2,667.9,1
28,3,1331.1,455,75,206.8,1
28,6,1822.8,317.3,98.2,452.8,0.93
29,1,1631.6,374.7,174.2,390.1,1
29,5,11.5,234.5,373.5,673.7,1
29,4,1304.5,538,55,127.4,1
29,3,1331.3,455.8,74.7,206.1,1
29,6,1816.5,320.6,104.5,439,0.958
30,1,1629.6,371,173.1,393.9,1
30,5,3.8,231,401.8,671.8,1
30,4,1305.2,538.5,54.5,127.8,1
30,3,1332.3,456.6,75.1,205,1
30,6,1812.5,307.4,108.5,462,0.911
31,1,1629.3,369.3,172.8,399.6,1
31,5,1,223.8,418.5,678.9,1
31,3,1333.2,456.1,75.4,206.4,1
31,4,1308.2,538.4,50.3,126.6,0.999
31,6,1810.5,303.4,110.5,466.8,0.868
32,1,1627.9,371.6,176.2,401.8,1
32,5,1,224.5,423.2,678.7,1
32,3,1332.3,458.3,77,206.6,1
32,4,1310.3,536.5,49,128,0.985
32,6,1808,304,113,467.6,0.957
33,1,1627.8,362.4,170.8,410.7,1
33,5,1,230.7,436.2,668.9,1
33,3,1333.2,454.3,76.6,211.3,1
33,4,1312,527.3,49.5,136.5,0.691
33,6,1806,306.8,115,465.1,0.991
34,1,1624.1,361.5,173.4,413.4,1
34,5,1,229.4,450.3,668.8,1
34,3,1333.7,453.9,76.5,213.1,1
34,6,1802.2,302.1,118.8,469.6,0.984
35,5,1,232.1,458.6,669.7,1
35,1,1617.3,362.5,177.6,416.7,1
35,3,1334.9,453,77.3,216.1,1
35,6,1796.7,302.5,124.3,472.9,0.994
36,5,1,233.6,465.8,671,1
36,1,1620.1,369.4,169.8,405.3,1
36,3,1335.2,454.2,76.1,215.8,1
36,6,1796.5,297.9,124.5,478.8,0.99
37,1,1616.5,367.6,174.2,411.4,1
37,5,19.3,226.7,453.6,671.9,1
37,3,1335.4,454.7,76.8,215.1,1
37,6,1793.8,303,127.2,475.7,0.992
38,1,1615,368,171.9,412.4,1
38,5,27.8,246.2,473.1,653.4,1
38,3,1335.3,454.5,77.2,215.4,1
38,6,1792.8,304.6,128.2,475.6,0.997
39,1,1609.7,367.3,181.9,421.1,1
39,5,52.2,245.6,438.5,656.2,1
39,3,1335.6,454.8,77.9,215.7,1
39,6,1790.8,305.5,130.2,477.7,0.998
40,1,1611.2,367.1,178.2,421.6,1
40,5,79,243,434,658,1
40,3,1337,455.4,78,214.3,1
40,6,1788.5,306.5,132.5,475.9,0.998
41,1,1610.7,368.9,178.8,422.9,1
41,3,1337.7,455.6,78.1,213.8,1
41,5,129.9,253.1,382.9,640.3,1
41,6,1788.6,309.4,132.4,473.1,0.998
42,1,1604.8,369.5,184.3,423.7,1
42,3,1337.8,455.7,78.9,213.3,1
42,5,157.7,249.4,362.5,643.2,1
42,6,1786.4,309.7,134.6,473.7,0.998
43,1,1599.4,365.4,185.2,426.4,1
43,3,1338.5,456.4,79,212.3,1
43,5,200,237.7,331,661.4,1
43,6,1780.9,310.7,140.1,474.1,0.998
44,1,1604,364.8,179.4,423.5,1
44,3,1338.7,456.3,79.2,212.2,1
44,5,234.9,251.1,302,646.8,1
44,6,1782.7,311.3,138.3,480.8,0.999
45,3,1339.2,456.3,79.9,212.5,1
45,1,1596.6,362.4,185.6,427,1
45,5,272,244.3,272.3,633.1,1
45,6,1780.5,308.7,140.5,483.2,1
46,1,1591.8,359.1,193.5,431.5,1
46,3,1339.4,456,80.2,213,1
46,5,285.6,243.4,283.3,625.1,1
46,6,1781.3,304.5,139.7,489.8,1
47,1,1593.1,363.3,188,434.6,1
47,3,1340,455.9,80.5,213.2,1
47,5,297.2,251,285.4,619.6,1
47,6,1780.4,301.1,140.6,489.6,1
48,1,1586.9,351.7,187.8,437.7,1
48,3,1340.3,455.7,80.2,213,1
48,5,309.4,245.9,300.5,616.5,1
48,6,1780.5,298.5,140.5,492.9,0.999
49,1,1581.3,359.2,194.2,433.9,1
49,3,1338.9,457.2,81.9,212.2,1
49,5,327.4,259.1,304.4,603.9,1
49,6,1779.4,293.5,141.6,501,0.999
50,1,1576.7,355.8,196.9,440.3,1
50,3,1340.6,455.5,80.9,213.7,1
50,5,342.6,254.5,320,610.1,1
50,6,1778,288.9,143,511,1
51,1,1581.5,351.1,189.8,445.2,1
51,3,1340.6,455.3,81.2,213.6,1
51,5,361.6,259.3,320.9,619.8,1
51,6,1776.9,286.2,144.1,516,1
52,5,371.1,254,321.9,623.2,1
52,3,1340.9,455.4,81.2,213.8,1
52,1,1577,356,190.7,446.4,1
52,6,1774.4,287.7,146.6,513.2,1
53,5,381.5,262.1,329.3,606.2,1
53,3,1341.3,455.4,80.7,213.5,1
53,1,1561.8,353,208,449.5,1
53,6,1772.5,286.4,148.5,517.3,1
54,5,387.5,264.3,334.8,598.6,1
54,3,1341.2,455.1,80.9,214.3,1
54,1,1567.3,358.6,198.4,450.1,1
54,6,1770.5,285.6,150.5,520.3,1
55,5,407.9,258.1,333.1,599.5,1
55,3,1341.4,455.1,81,214.3,1
55,1,1561.9,362,198.2,441.6,1
55,6,1769.7,283.6,151.3,522.1,1
56,5,431,265.7,308.3,593.5,1
56,3,1341.3,455.3,80.7,213.9,1
56,1,1558.9,361.1,197.7,446.5,1
56,6,1768.3,283,152.7,526.9,1
56,7,381.9,414.6,111.7,311.4,0.834
57,3,1341.5,455.1,80.8,214.1,1
57,5,456.6,259.6,292.6,598.8,1
57,1,1552.6,365.5,205.5,446,1
57,6,1764.5,285.4,156.5,526.2,1
57,7,378.1,438,119.8,276.1,1
58,3,1341.4,455.3,80.8,213.6,1
58,5,486.4,264.4,266.1,581.7,1
58,1,1540.3,360.6,206,447.5,1
58,6,1758.7,284.5,162.3,528.4,1
58,7,373.9,441.2,116.8,270.3,1
59,3,1341.3,455.2,81.3,215.1,1
59,1,1532.7,354.4,209.8,455.5,1
59,5,512.6,251.3,245.6,588.3,1
59,6,1753.4,288,167.6,524.5,1
59,7,371.8,436.8,120.9,275.4,1
60,3,1341.3,455.2,81,214.2,1
60,5,534.8,268,244,557.4,1
60,1,1531,359.1,201.5,446,1
60,6,1744.1,295.6,176.9,525.8,1
60,7,369.3,436,121.1,274.9,1
61,1,1520.2,345.8,211.9,464,1
61,3,1341.1,455.2,81.2,214.8,1
61,5,546.5,260.9,251.4,577,1
61,6,1742.8,283.7,178.2,537.2,1
61,7,370.7,435.9,121.3,272.7,1
62,5,563.2,246.3,257.1,592.9,1
62,6,1746.2,283.1,174.8,536.1,1
62,3,1341.2,455.1,81.2,214.5,1
62,1,1520.5,340.3,208.5,463.8,1
62,7,376.6,433.3,117.1,275.4,1
62,8,203.8,468.2,98,238.4,0.998
63,1,1508.2,341.4,214.6,472,1
63,5,576.6,263.8,269.4,566.7,1
63,3,1341.2,455.6,80.4,214,1
63,6,1744.5,282.1,176.5,536.7,1
63,7,384.7,433.6,111.9,272.3,1
63,8,202.8,464,101.4,242.5,0.999
64,1,1506.7,341,211.5,475,1
64,5,587.2,268.2,277.1,564.8,1
64,3,1341.3,455.2,80.7,214.4,1
64,6,1737.8,279.5,183.2,546.6,1
64,7,393.6,444.5,103.3,264,1
64,8,207.2,464.4,97.3,238.1,0.999
65,1,1500.7,340.2,213.5,475.5,1
65,5,608,272.7,278.3,564.8,1
65,7,398.8,432.9,106,277.6,1
65,3,1341.4,455.2,80.6,214.4,1
65,6,1731.8,276.6,189.2,551.3,1
65,8,211.1,468,96,238.5,0.999
66,1,1505.1,341.6,210.3,478.7,1
66,6,1729.2,273.9,191.8,552.9,1
66,3,1341.3,455.8,80.4,213.2,1
66,5,614,281.3,285.3,550.6,1
66,7,402.6,435.1,104.6,274.6,1
66,8,219.2,468.7,95,240,0.999
67,6,1726.2,273,194.8,557.1,1
67,1,1507.2,339.7,206,481.6,1
67,5,629.8,275.8,281.7,560.9,1
67,3,1341.2,455.8,80.7,213.6,1
67,7,402.7,432.6,109.6,278.1,1
67,8,224,469.9,95.5,239.7,1
68,6,1718.2,271,202.8,562.6,1
68,5,648.5,283.8,271.6,540.8,1
68,3,1341.4,455.7,80.3,212.9,1
68,1,1504.2,341.6,204.4,476.5,1
68,7,407.5,439.7,110.1,269.4,1
68,8,234.5,474.8,94.8,236.4,1
69,7,406.4,432.4,119.1,273.9,1
69,6,1718.7,266.2,202.3,570.2,1
69,3,1341.3,455.7,80.6,213.4,1
69,1,1506.2,343.2,201.7,473.8,1
