916,394,326,130,61.9,172.8,1
916,388,1542,795,86.1,252,1
916,325,876,252,62.8,187.7,1
916,279,369,272,68.7,191.7,1
916,225,966,677,78.5,228.8,1
916,23,1387,599,93.7,249.5,1
916,401,264,143,51.4,178.9,1
916,389,1034,255,66.2,184.1,1
916,217,979,334,69.3,205.7,1
916,386,1432,299,61.1,179,0.999
916,348,205,150,51,163.2,1
916,306,757,5,53.7,157.9,1
916,371,165,399,72.5,203.7,1
916,276,268,675,82,209.2,1
916,229,772,304,67,206,1
916,165,226,384,70.8,191.4,0.998
916,330,831,566,81.6,235.5,0.999
916,188,981,532,73.4,214,0.998
916,304,1082,566,62.4,180.7,0.996
916,365,1151,539,73.8,217.8,0.998
916,260,1786,243,80.2,210.8,0.999
916,347,858,20,58.7,176.7,1
916,350,120,641,83.5,250.1,1
916,287,947,244,71.4,193.3,0.999
916,391,1671,405,73.8,186,0.999
916,403,438,56,47.3,171.9,0.998
916,395,377,53,60.4,159.4,0.999
916,39,432,269,65.9,182.8,0.999
916,339,898,519,85.8,266,0.989
916,353,414,723,98.8,274.8,0.995
916,252,731,657,85.4,250.4,0.997
916,387,496,65,51.6,139,0.999
916,381,1774,372,77.1,199.1,0.996
916,226,434,171,72.5,159.5,0.99
916,398,284,43,55.5,160.4,0.996
916,377,1238,1,48.2,158.2,0.991
916,337,691,310,49.2,138.3,0.992
916,267,626,788,70.9,245.7,0.993
916,338,906,49,46.5,138.1,0.995
916,400,916,243,47.2,175,0.981
916,374,1301,646,74.3,238,0.982
916,372,1604,258,68.7,204.8,0.989
916,234,538,-17,64.3,147.3,0.988
916,328,376,815,117.9,290.7,0.899
916,255,399,-11,54.7,188.7,0.574
916,397,334,41,46.3,158.2,0.979
916,373,1384,267,47.2,176.8,0.995
916,273,1321,733,85,256.8,0.902
916,375,1469,-39,47.5,156.9,0.893
916,356,1816,549,86.1,242.2,0.952
916,385,1344,236,55.5,172.3,0.926
916,320,674,352,54.3,151.2,0.916
916,332,306,62,55.6,188.6,0.721
916,235,1332,-56,60.6,158.3,0.68
916,399,366,-12,56.4,147.2,0.981
916,404,461,42,47.5,146.1,0.658
917,306,749,15,51.7,148.3,1
917,225,971,668,78.9,224.1,1
917,276,272,677,67.2,204,1
917,388,1538,804,89.9,237.1,0.997
917,217,977,339,67.2,198.9,1
917,23,1389,612,88.4,243.2,1
917,401,263,143,51.4,181,1
917,279,368,272,73,194.3,1
917,229,766,311,68.3,203.1,1
917,325,879,257,62.1,183.7,1
917,350,129,644,85.3,237.7,1
917,394,326,127,62.7,176.7,1
917,348,201,153,58.3,160.3,1
917,347,858,31,53.7,168.4,0.998
917,371,158,403,72.6,199.1,0.995
917,389,1040,257,72.8,186.3,1
917,39,427,270,67.8,183.9,0.997
917,391,1672,409,68.6,180.7,0.999
917,387,497,69,45.7,131.9,0.999
917,287,952,246,64.2,186.8,0.999
917,386,1437,292,64.6,187.5,0.999
917,395,382,46,57.4,159.6,0.999
917,260,1779,244,82.9,223.3,0.999
917,330,831,572,81.7,233.1,0.999
917,365,1153,526,75.6,230.4,1
917,403,436,53,53.6,178.7,0.997
917,165,224,386,71,192.8,0.998
917,188,980,540,73.3,215.3,0.998
917,252,722,672,79.8,236.5,0.997
917,398,284,39,52.7,156.3,0.997
917,304,1080,564,65.4,176.7,0.997
917,381,1778,371,76,196.3,0.996
917,353,424,729,89.2,282,0.997
917,373,1339,230,58.1,181,0.852
917,338,902,39,44.9,144.7,0.998
917,267,618,789,80.1,246.7,0.984
917,337,682,306,51.3,154.6,0.997
917,377,1238,4,54.2,155.5,0.993
917,226,437,168,61.8,154.2,0.986
917,339,907,539,79.7,254.5,0.998
917,372,1600,259,68.8,206.2,0.984
917,234,545,-31,52.8,158,0.998
917,374,1307,653,69.6,204.3,0.922
917,399,365,-8,49.8,171.4,0.969
917,400,915,238,54.9,183.9,0.804
917,397,325,45,48.2,154.9,0.964
917,356,1820,551,86.8,254,0.909
917,385,1373,263,52.1,176,0.953
917,320,665,359,54.9,160.2,0.863
917,273,1321,742,83.4,250.1,0.933
917,328,388,827,102.7,281.7,0.971
917,375,1467,-37,50.2,149.7,0.972
917,332,299,47,57,203,0.583
917,235,1337,-64,53.4,166.9,0.745
916,393,1069.0,922.5,73.65,253.3,0.56
917,393,1065,924,79.6,247.5,0.638
917,404,449.5,47.0,51.3,165.45,0.658
917,255,398.0,-6.0,57.25,176.35,0.574
916,268,1660.6,362.2,69.9,194.6,0.947
917,268,1662.4,372.8,71.1,199.15,0.947
